,2 clusters,3 clusters,4 clusters,5 clusters,6 clusters,7 clusters,8 clusters,9 clusters,10 clusters,11 clusters,12 clusters,13 clusters,14 clusters,15 clusters,16 clusters,17 clusters,18 clusters,19 clusters,20 clusters,21 clusters,22 clusters,23 clusters,24 clusters,25 clusters,26 clusters,27 clusters,28 clusters,29 clusters,30 clusters
0,20390,21655,19406,19820,18745,17220,17624,17824,17622,17347,17355,17294,8684,8670,15447,8655,8653,8670,8653,8632,8630,8646,8635,8633,8652,5547,8641,8605,8628
1,7635,4588,5025,4426,3065,3256,3979,3163,2513,2375,2404,2237,8234,8189,2746,8142,6033,8167,8095,5953,5982,6019,5967,5997,5930,5410,5957,5525,5963
2,0,1782,2575,1758,2500,3158,3025,1905,1835,1744,1616,1668,2441,2423,1998,2425,2553,2443,2425,2448,2474,2764,2422,2435,2422,3585,2420,2422,2425
3,0,0,1019,1129,2290,1877,1349,1716,1379,1529,1503,1333,1793,1437,1442,1299,2443,1513,1304,2436,2422,2439,2242,2330,2225,2425,2169,1881,2393
4,0,0,0,892,973,1261,615,1530,1336,1382,1309,1303,1448,1431,1305,1211,1469,1431,1088,1302,1302,1442,1324,1302,1289,2395,1293,1289,1298
5,0,0,0,0,452,801,596,539,1309,1285,1073,865,1314,1355,879,1178,1430,1333,1056,1128,1133,1431,1302,1229,930,1432,1001,1160,1160
6,0,0,0,0,0,452,452,453,805,754,813,837,1247,1080,820,1070,859,810,982,1113,1125,1278,1084,871,850,1301,778,1139,1060
7,0,0,0,0,0,0,385,452,546,575,795,672,706,747,615,878,831,604,966,957,1013,646,1051,830,750,1217,772,838,687
8,0,0,0,0,0,0,0,443,452,452,452,662,576,588,563,876,654,590,819,604,802,579,653,826,623,761,720,750,653
9,0,0,0,0,0,0,0,0,228,334,281,452,513,516,547,665,639,561,590,601,604,452,494,653,597,653,653,723,567
10,0,0,0,0,0,0,0,0,0,248,240,278,452,457,454,452,627,452,461,588,493,343,455,452,591,577,604,648,519
11,0,0,0,0,0,0,0,0,0,0,184,240,364,452,452,360,547,392,452,527,452,331,452,415,531,465,452,452,452
12,0,0,0,0,0,0,0,0,0,0,0,184,174,404,279,223,452,262,363,452,450,315,313,377,452,452,364,374,309
13,0,0,0,0,0,0,0,0,0,0,0,0,79,184,215,197,258,229,184,391,334,281,289,351,435,437,286,309,228
14,0,0,0,0,0,0,0,0,0,0,0,0,0,92,184,184,237,207,172,228,228,260,269,326,325,312,267,216,224
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,131,184,169,159,184,184,208,228,230,291,222,265,208,217
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,104,92,174,126,184,184,227,212,209,203,195,199
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,81,90,101,111,167,161,184,197,188,202,184,184
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,71,81,79,90,121,134,184,184,187,161,157
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76,72,83,106,81,153,83,184,161,141
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,6,36,100,66,131,76,161,142,131
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,79,36,109,39,126,131,115
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,71,23,79,37,112,126,88
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,60,8,96,102,79
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,83,92,79
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,81,38
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,80,22
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,4
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
