,2 clusters,3 clusters,4 clusters,5 clusters,6 clusters,7 clusters,8 clusters,9 clusters,10 clusters,11 clusters,12 clusters,13 clusters,14 clusters,15 clusters,16 clusters,17 clusters,18 clusters,19 clusters,20 clusters,21 clusters,22 clusters,23 clusters,24 clusters,25 clusters,26 clusters,27 clusters,28 clusters,29 clusters,30 clusters
0,26962,26444,23049,23052,22683,13098,22660,18698,13066,18666,13066,9754,9729,9726,9726,9728,9725,9726,9725,9700,9725,9701,9700,9700,9700,9692,9700,9700,9700
1,1063,1062,3414,3401,3102,9963,3076,4009,9622,3996,9607,9480,8477,8471,8474,9237,8469,8469,8464,8037,8463,8036,8036,8036,8036,7617,8033,8036,8033
2,0,519,1044,589,676,3371,674,2575,2608,2591,1957,3296,3455,3270,3275,3268,3270,3270,3270,3276,3271,3276,3276,3276,3276,3276,2997,3276,2764
3,0,0,518,518,587,589,587,676,661,654,805,2549,2540,1867,2526,1894,1847,1761,1758,1759,1758,1759,1758,1759,1759,1758,1763,1768,1581
4,0,0,0,465,516,465,452,621,617,586,647,669,1319,1312,1307,790,1309,1310,1308,1456,1306,1459,1459,1460,1456,1449,1447,1455,1447
5,0,0,0,0,461,427,425,587,587,580,586,591,651,848,649,579,830,778,776,778,775,779,776,779,779,776,785,781,626
6,0,0,0,0,0,112,112,452,452,452,494,586,586,649,452,573,452,452,452,452,452,452,452,452,452,452,452,452,452
7,0,0,0,0,0,0,39,364,267,265,452,452,452,586,397,452,428,428,428,428,428,428,416,416,427,443,428,427,372
8,0,0,0,0,0,0,0,43,106,111,200,236,206,452,231,438,382,394,394,394,394,394,345,343,345,427,363,339,351
9,0,0,0,0,0,0,0,0,39,85,87,192,201,229,205,253,253,253,253,341,253,338,338,318,338,337,316,290,330
10,0,0,0,0,0,0,0,0,0,39,85,96,191,207,196,228,224,229,225,253,218,253,251,252,252,330,315,240,315
11,0,0,0,0,0,0,0,0,0,0,39,85,94,188,189,196,208,203,202,227,199,220,220,204,205,252,204,193,313
12,0,0,0,0,0,0,0,0,0,0,0,39,85,96,187,175,201,196,189,194,189,194,189,189,189,202,189,189,261
13,0,0,0,0,0,0,0,0,0,0,0,0,39,85,87,87,188,189,188,189,173,189,187,187,172,189,166,187,251
14,0,0,0,0,0,0,0,0,0,0,0,0,0,39,85,85,96,153,153,165,153,157,157,160,157,183,157,157,204
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,85,87,92,142,85,142,146,142,142,166,143,142,189
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,85,85,85,67,85,91,92,85,146,126,87,172
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,39,39,85,40,85,85,85,67,85,115,84,157
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,39,39,29,63,62,51,74,85,51,140
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,28,21,30,29,40,51,73,44,85
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,21,28,30,28,40,33,66
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,13,27,28,27,31,30,63
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,21,20,22,30,20,41
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,20,28,12,30
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,20,11,28
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,8,20
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,15
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
